lat,lon
37.49011,126.869474
37.496538,126.867998
37.487119,126.878139
37.487278,126.878289
37.487341,126.878446
37.487363,126.878606
37.487343,126.878793
37.48729,126.878949
37.48717,126.879046
37.486905,126.878942
37.48678,126.878767
37.486708,126.878437
37.486632,126.878554
37.486562,126.87867
37.486497,126.878785
37.486431,126.878913
37.486539,126.879081
37.486648,126.878998
37.48674,126.879169
37.486848,126.879358
37.486912,126.879614
37.486885,126.879891
37.486753,126.880086
37.486576,126.880161
37.48637,126.880091
37.486222,126.879838
37.488731,126.875869
37.48839,126.875878
37.488086,126.876194
37.487785,126.87654
37.487531,126.876832
37.487215,126.877118
37.486929,126.8774
37.486728,126.877622
37.486547,126.877847
37.486137,126.878195
37.486204,126.87844
37.48621,126.878688
37.486179,126.878917
37.486115,126.879175
37.486259,126.87898
37.487038,126.878267
37.48692,126.878373
37.48669,126.878141
37.486871,126.87779
37.487174,126.877485
37.487567,126.876985
37.487833,126.876706
37.488142,126.876315
37.48849,126.876102
37.50252,126.880128
37.502252,126.880381
37.501574,126.881132
37.501273,126.881511
37.500995,126.881859
37.500582,126.88214
37.501038,126.882007
37.5012,126.881812
37.501366,126.881592
37.501557,126.881362
37.50232,126.880514
37.502575,126.880255
37.504109,126.881239
37.503868,126.880924
37.503621,126.880556
37.503383,126.880195
37.503268,126.880296
37.503517,126.880655
37.503767,126.881017
37.504005,126.881361
37.502698,126.879245
37.5025,126.878961
37.502294,126.878686
37.50208,126.878376
37.501976,126.878504
37.502189,126.878797
37.502391,126.879076
37.502598,126.879362
37.575055,126.864693
37.575146,126.864415
37.575225,126.864191
37.575278,126.863959
37.575366,126.863764
37.575438,126.863544
37.57556,126.863367
37.575663,126.863141
37.575796,126.862948
37.57591,126.862715
37.57604,126.862548
37.57621,126.862414
37.576387,126.86244
37.576569,126.862523
37.576658,126.862702
37.576715,126.862881
37.576164,126.865784
37.576114,126.865596
37.576053,126.865381
37.576039,126.865156
37.576026,126.86494
37.576066,126.864691
37.576111,126.864439
37.576199,126.864211
37.576294,126.863989
37.576397,126.863797
37.576488,126.863589
37.576583,126.863425
37.576675,126.863261
37.576753,126.863137
37.576812,126.862992
37.5769,126.862856
37.576958,126.862713
37.577058,126.862572
37.577119,126.86241
37.577054,126.862267
37.577129,126.862166
37.577164,126.86203
37.577246,126.861924
37.577287,126.861766
37.574556,126.86718
37.574437,126.867399
37.574316,126.867613
37.574191,126.867813
37.574074,126.867988
37.573876,126.868084
37.573676,126.868079
37.57351,126.867953
37.573382,126.867707
37.573393,126.867399
37.573508,126.867125
37.573663,126.866878
37.5738,126.86662
37.573936,126.866406
37.574088,126.866119
37.574228,126.865899
37.574357,126.865651
37.574501,126.865423
37.57461,126.865216
37.574721,126.864981
37.574861,126.864753
37.57498,126.864526
37.575095,126.864294
37.575172,126.864048
37.575254,126.863801
37.575345,126.863559
37.575484,126.863312
37.575602,126.863081
37.575777,126.8628
37.574704,126.866954
37.574789,126.86678
37.574889,126.866636
37.574962,126.866486
37.575064,126.866357
37.575162,126.866243
37.575296,126.866167
37.575418,126.866103
37.575564,126.866114
37.575698,126.866119
37.57582,126.866192
37.575917,126.866313
37.576018,126.866409
37.576126,126.866335
37.576017,126.866191
37.57588,126.866083
37.575751,126.865919
37.57625,126.866172
37.576117,126.86606
37.575985,126.865895
37.575811,126.865746
37.576214,126.866084
37.576144,126.865925
37.580182,126.875775
37.580085,126.875531
37.57994,126.875352
37.579843,126.875118
37.579709,126.874884
37.579628,126.874655
37.579516,126.874437
37.57943,126.874169
37.579323,126.873916
37.579253,126.873643
37.579166,126.873395
37.579113,126.873147
37.579043,126.872906
37.579019,126.872624
37.578952,126.872362
37.578898,126.872075
37.578816,126.871773
37.578759,126.871461
37.578678,126.871164
37.578616,126.870833
37.578537,126.870531
37.578421,126.870219
37.578336,126.869868
37.578213,126.869538
37.578126,126.869238
37.57797,126.868878
37.577842,126.868547
37.577661,126.868194
37.577505,126.867852
37.577317,126.867521
37.577119,126.867162
37.576857,126.866808
37.57665,126.8665
37.576442,126.866238
37.576172,126.866551
37.576377,126.866786
37.576595,126.867023
37.576811,126.867353
37.577012,126.867632
37.577214,126.867953
37.577404,126.86826
37.577564,126.868616
37.577712,126.868918
37.577843,126.869283
37.577979,126.86961
37.578061,126.869919
37.578173,126.870244
37.578218,126.870561
37.578282,126.87087
37.578366,126.87119
37.578426,126.871494
37.578512,126.871809
37.578568,126.8721
37.578647,126.872399
37.5787,126.872668
37.578765,126.872951
37.57886,126.873202
37.578904,126.873476
37.578978,126.873728
37.57904,126.874017
37.579145,126.874278
37.579211,126.874512
37.579308,126.874733
37.579388,126.874983
37.579521,126.875223
37.579663,126.875517
37.495097,126.871165
37.494884,126.871201
37.494671,126.871241
37.494456,126.871284
37.494248,126.871319
37.494014,126.871361
37.493754,126.871413
37.493493,126.871459
37.493249,126.871492
37.49301,126.87154
37.492775,126.871604
37.492588,126.871715
37.49244,126.871873
37.492317,126.872077
37.492202,126.872291
37.492113,126.872528
37.492044,126.872776
37.491968,126.873015
37.491886,126.87324
37.491802,126.873455
37.523164,126.922736
37.523416,126.922491
37.523624,126.922281
37.525949,126.920015
37.526141,126.919825
37.526348,126.91962
37.526586,126.919387
37.526387,126.919364
37.526178,126.919564
37.525963,126.919787
37.525801,126.920046
37.523829,126.92198
37.523645,126.922055
37.523434,126.92225
37.523214,126.922473
37.52297,126.922711
37.506578,126.831686
37.506571,126.831294
37.506555,126.830948
37.50654,126.830574
37.506535,126.830223
37.506295,126.830235
37.506303,126.830576
37.506318,126.830933
37.506329,126.831288
37.50635,126.831698
37.513086,126.957237
37.513325,126.956761
37.513557,126.956311
37.513798,126.955838
37.514052,126.955313
37.514243,126.95476
37.514413,126.954131
37.51458,126.953517
37.514614,126.952877
37.514535,126.953156
37.514459,126.953447
37.514378,126.953725
37.514298,126.954025
37.51422,126.954307
37.514133,126.954606
37.514044,126.95492
37.513941,126.955221
37.513806,126.955496
37.51366,126.955777
37.513521,126.956053
37.513384,126.956319
37.513258,126.956574
37.513101,126.956874
37.512954,126.95717
37.512814,126.957452
37.512684,126.957713
37.517683,126.917662
37.51781,126.917327
37.517976,126.916938
37.518201,126.91649
37.518432,126.916127
37.518693,126.915753
37.518975,126.915443
37.519323,126.915151
37.519696,126.914892
37.520255,126.914527
37.520498,126.914356
37.520822,126.914125
37.5211,126.913929
37.521367,126.913768
37.521635,126.913637
37.521921,126.913457
37.511466,126.924973
37.511818,126.925114
37.512192,126.925278
37.511674,126.924861
37.512001,126.924991
37.512342,126.925146
37.513676,126.92616
37.513745,126.926352
37.513903,126.926458
37.514058,126.926566
37.514157,126.926399
37.513963,126.92624
37.51381,126.926111
37.51289,126.897226
37.512733,126.897321
37.5124,126.89747
37.51211,126.897633
37.511825,126.897789
37.511537,126.897951
37.511252,126.898115
37.510947,126.898334
37.510652,126.898519
37.510356,126.898724
37.510056,126.898924
37.509762,126.899108
37.50974,126.899298
37.51003,126.899105
37.510311,126.898937
37.510613,126.898732
37.5109,126.898543
37.511209,126.898366
37.51152,126.898194
37.511819,126.898013
37.512106,126.897844
37.512394,126.897687
37.512669,126.897529
37.512864,126.897408
37.510873,126.898651
37.510977,126.898583
37.511079,126.898515
37.511177,126.898451
37.51129,126.898376
37.511407,126.898315
37.511518,126.898254
37.511636,126.898192
37.511751,126.898128
37.511861,126.898066
37.511981,126.898006
37.512101,126.897945
37.512226,126.897871
37.512341,126.897809
37.512466,126.897739
37.512589,126.897681
37.512714,126.897606
37.512838,126.897542
37.514191,126.886993
37.514455,126.886443
37.514686,126.885968
37.514913,126.885488
37.515126,126.885043
37.515329,126.884586
37.515537,126.884107
37.515746,126.883632
37.515942,126.883107
37.515812,126.882812
37.51568,126.883226
37.515463,126.88373
37.515243,126.884188
37.515052,126.884588
37.515565,126.882412
37.515816,126.882556
37.51567,126.883064
37.514798,126.884964
37.514643,126.885304
37.514467,126.885665
37.514263,126.886091
37.51406,126.886503
37.513845,126.886954
37.515067,126.885036
37.51487,126.885446
37.514693,126.885824
37.51448,126.88625
37.514286,126.886659
37.514061,126.887138
37.511712,126.891446
37.511896,126.891288
37.512085,126.891125
37.512257,126.890973
37.512446,126.890778
37.512615,126.890571
37.512781,126.890333
37.512993,126.889993
37.513204,126.889643
37.513406,126.88919
37.513593,126.888766
37.513762,126.88838
37.513916,126.888012
37.514104,126.887549
37.513676,126.888193
37.513632,126.888286
37.513587,126.8884
37.513542,126.888496
37.513499,126.888596
37.513453,126.888696
37.513399,126.888812
37.513347,126.888909
37.513289,126.889021
37.513238,126.88911
37.513655,126.888141
37.513555,126.888345
37.513455,126.888568
37.513349,126.888785
37.51325,126.888982
37.513594,126.888096
37.513422,126.888429
37.513291,126.888712
37.513178,126.888984
37.513056,126.889221
37.512927,126.889465
37.51281,126.889707
37.512697,126.889953
37.512571,126.890181
37.512412,126.890397
37.512242,126.890582
37.51371,126.88736
37.51349,126.887808
37.513306,126.88819
37.513111,126.888589
37.512919,126.88898
37.512761,126.889326
37.512559,126.88971
37.512325,126.890078
37.512102,126.890432
37.511909,126.890638
37.511626,126.890865
37.511333,126.891077
37.513661,126.887326
37.513481,126.88768
37.513308,126.888036
37.513137,126.888408
37.512947,126.888802
37.51276,126.889178
37.512588,126.889501
37.512416,126.889787
37.512238,126.890072
37.512076,126.890323
37.510922,126.891209
37.51065,126.891381
37.510402,126.891531
37.510127,126.891688
37.509838,126.891856
37.509551,126.892015
37.509257,126.892189
37.508968,126.892384
37.5087,126.892615
37.508453,126.892899
37.508234,126.893242
37.508101,126.893611
37.510976,126.891315
37.510701,126.891541
37.510419,126.891761
37.510137,126.891983
37.509851,126.89221
37.509568,126.892429
37.509307,126.892634
37.509028,126.892852
37.508766,126.893056
37.508501,126.893267
37.508251,126.893433
37.507988,126.89357
37.507721,126.893664
37.507448,126.893732
37.507167,126.893751
37.506879,126.893741
37.506588,126.893694
37.506378,126.89384
37.506715,126.893901
37.507034,126.893932
37.507347,126.893921
37.507638,126.893871
37.507925,126.893789
37.50818,126.893671
37.508475,126.893493
37.508749,126.893284
37.509014,126.893074
37.509365,126.892881
37.509629,126.892671
37.508073,126.894723
37.508233,126.894373
37.5084,126.894056
37.508581,126.893731
37.508804,126.893419
37.509061,126.89316
37.509958,126.892448
37.510238,126.892219
37.510534,126.89199
37.510779,126.891792
37.511075,126.891569
37.511019,126.891534
37.510987,126.891417
37.510955,126.891509
37.510784,126.891645
37.510705,126.891637
37.510748,126.891738
37.502188,126.893559
37.502456,126.893549
37.502473,126.893269
37.502235,126.892811
37.503476,126.893346
37.503372,126.893074
37.503793,126.893207
37.504244,126.893287
37.504785,126.893383
37.505274,126.893463
37.505719,126.893543
37.506219,126.893631
37.503996,126.893425
37.504472,126.8935
37.504954,126.893583
37.505415,126.893662
37.505902,126.893745
37.506025,126.89715
37.506176,126.896982
37.506337,126.89681
37.506497,126.896631
37.50667,126.896441
37.506825,126.896271
37.506986,126.896088
37.507151,126.895909
37.507311,126.895737
37.507474,126.895555
37.507649,126.895356
37.507803,126.895172
37.507948,126.894952
37.508003,126.893944
37.507914,126.894287
37.507802,126.89465
37.507669,126.894938
37.507538,126.895161
37.507374,126.895386
37.507222,126.895565
37.507054,126.895751
37.506881,126.895945
37.506719,126.896126
37.50656,126.896302
37.506399,126.896482
37.50623,126.896666
37.506079,126.896836
37.505921,126.897011
37.520435,126.866302
37.520005,126.866508
37.519604,126.866725
37.519178,126.866945
37.519225,126.867119
37.519661,126.866896
37.520057,126.866697
37.520498,126.866475
37.516388,126.868357
37.515918,126.868603
37.515475,126.868829
37.515015,126.869061
37.515074,126.869226
37.515517,126.869007
37.515963,126.868781
37.516446,126.868537
37.52981,126.930287
37.529859,126.930462
37.529987,126.930542
37.530038,126.930787
37.530152,126.930835
37.530262,126.931111
37.530321,126.931074
37.530449,126.931444
37.53053,126.931438
37.530679,126.931785
37.530754,126.931768
37.530872,126.932128
37.530938,126.93209
37.531083,126.932431
37.531151,126.932399
37.531266,126.932761
37.531311,126.932685
37.531523,126.933134
37.531537,126.933014
37.531753,126.933543
37.531701,126.93331
37.532002,126.933965
37.532073,126.933872
37.532249,126.934331
37.532358,126.934291
37.532477,126.934726
37.532605,126.934722
37.532721,126.935088
37.53289,126.935139
37.532954,126.935488
37.533134,126.935567
37.533179,126.93582
37.533418,126.935978
37.533412,126.936223
37.533653,126.936395
37.533664,126.936592
37.533939,126.936807
37.533898,126.937
37.534174,126.937229
37.534139,126.937354
37.534455,126.93767
37.534366,126.937751
37.530097,126.930252
37.530232,126.930512
37.530348,126.930736
37.530479,126.930965
37.530044,126.930361
37.530629,126.931201
37.530212,126.930693
37.530767,126.931422
37.530412,126.931054
37.530902,126.931639
37.530576,126.931318
37.531043,126.931864
37.530762,126.931616
37.531191,126.932102
37.530971,126.931952
37.53136,126.932369
37.531138,126.932221
37.531507,126.932605
37.531323,126.932518
37.531669,126.932863
37.531491,126.932784
37.531812,126.93309
37.531677,126.933085
37.531964,126.933333
37.531874,126.933401
37.53224,126.933743
37.532126,126.933807
37.532475,126.934123
37.532403,126.934253
37.532684,126.934459
37.532665,126.934676
37.532903,126.934814
37.532933,126.935104
37.533136,126.93519
37.533186,126.935514
37.533387,126.935599
37.533438,126.935917
37.533629,126.935991
37.533706,126.936344
37.533867,126.936377
37.533963,126.936758
37.53409,126.936734
37.534221,126.937173
37.534323,126.937115
37.534488,126.937601
37.53457,126.937514
37.53389,126.936241
37.532368,126.933808
37.530326,126.930567
37.530026,126.930876
37.532036,126.934157
37.533534,126.936618
37.536497,126.941509
37.536352,126.94167
37.536172,126.941741
37.536021,126.941906
37.535849,126.941972
37.535762,126.942089
37.535604,126.942151
37.535506,126.942278
37.535353,126.942335
37.535213,126.94257
37.534475,126.937895
37.53465,126.93819
37.534841,126.938453
37.535011,126.938772
37.537448,126.943156
37.537253,126.943448
37.536958,126.943556
37.536715,126.943392
37.536649,126.942966
37.53738,126.943332
37.53712,126.943579
37.536823,126.943553
37.536614,126.943194
37.536731,126.942617
37.535211,126.939051
37.535383,126.939372
37.53558,126.939647
37.535739,126.939944
37.535934,126.940226
37.536107,126.940539
37.536301,126.940814
37.536453,126.941095
37.536651,126.941378
37.536694,126.94147
37.536814,126.941643
37.53694,126.94189
37.537106,126.942142
37.537258,126.942404
37.537385,126.942646
37.537544,126.942894
37.537702,126.943189
37.537852,126.943423
37.537992,126.943685
37.538141,126.94392
37.53457,126.937866
37.534775,126.93819
37.53505,126.938594
37.535244,126.938953
37.535468,126.939268
37.535642,126.939603
37.535867,126.939921
37.536061,126.940281
37.536276,126.940593
37.536467,126.940941
37.536518,126.941035
37.536682,126.941318
37.536873,126.94162
37.537049,126.941956
37.537242,126.94226
37.537421,126.942605
37.537615,126.942909
37.537766,126.943202
37.537956,126.943503
37.538118,126.943815
37.537791,126.942787
37.537936,126.942828
37.538068,126.942804
37.538213,126.942688
37.538284,126.942542
37.538304,126.942343
37.538254,126.942152
37.538102,126.941979
37.537946,126.941931
37.537783,126.94196
37.537911,126.941801
37.538075,126.94168
37.538225,126.941549
37.538379,126.941389
37.538343,126.941506
37.538267,126.941698
37.538214,126.941907
37.538176,126.9422
37.538163,126.942425
37.538152,126.942643
37.538139,126.94285
37.538128,126.943041
37.538117,126.943254
37.538126,126.943448
37.538163,126.943635
37.534618,126.937825
37.534701,126.937755
37.534806,126.938126
37.534896,126.93807
37.537575,126.941531
37.537251,126.941524
37.537908,126.941437
37.53819,126.941233
37.538468,126.94104
37.538758,126.940832
37.538981,126.940522
37.539177,126.940207
37.539362,126.939914
37.539525,126.939606
37.534996,126.938429
37.535089,126.938388
37.535173,126.938711
37.535272,126.938681
37.535357,126.939007
37.53545,126.938976
37.535545,126.939309
37.535656,126.939307
37.535714,126.939579
37.535835,126.939599
37.535864,126.939817
37.536008,126.939879
37.53603,126.940084
37.536176,126.940155
37.536204,126.940362
37.536345,126.940431
37.536377,126.940635
37.536528,126.940726
37.536541,126.9409
37.536701,126.94101
37.536697,126.941156
37.536864,126.941305
37.536854,126.941426
37.536976,126.941496
37.53701,126.941688
37.537079,126.941678
37.537147,126.941926
37.537196,126.941877
37.537317,126.942215
37.537306,126.942071
37.537456,126.942455
37.537431,126.942288
37.537589,126.942681
37.537544,126.942481
